offer_ID,structure_type,floor,structure_age, insurance_amount ,water_damage,price,insurance_claim,mortgage,service_index,company,earthquake_cover,robbery_cover,,
3286,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,657,ב-24 חודשים אחרונים,כן,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
3287,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,698,ב-24 חודשים אחרונים,כן,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
3288,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,750,ב-24 חודשים אחרונים,כן,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
3289,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,750,ב-24 חודשים אחרונים,כן,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
3290,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,750,ב-24 חודשים אחרונים,כן,76,"מגדל חברה לביטוח בע""מ",כולל,כולל,,
3291,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,754,ב-24 חודשים אחרונים,כן,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
3292,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,766,ב-24 חודשים אחרונים,כן,null,"ליברה חברה לביטוח בע""מ",כולל,כולל,,
3293,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,817,ב-24 חודשים אחרונים,כן,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
3294,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,881,ב-24 חודשים אחרונים,כן,73,"הכשרה חברה לביטוח בע""מ",כולל,כולל,,
3295,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,893,ב-24 חודשים אחרונים,כן,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
3296,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,924,ב-24 חודשים אחרונים,כן,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
3297,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,"1,061",ב-24 חודשים אחרונים,כן,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
3298,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,"1,225",ב-24 חודשים אחרונים,כן,79,"הראל חברה לביטוח בע""מ",כולל,כולל,,
3299,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,"1,360",ב-24 חודשים אחרונים,כן,null,"ווישור חברה לביטוח בע""מ",כולל,כולל,,
3300,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,"1,623",ב-24 חודשים אחרונים,כן,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
3301,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,750,ב-24 חודשים אחרונים,כן,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
3302,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,766,ב-24 חודשים אחרונים,כן,null,"ליברה חברה לביטוח בע""מ",כולל,כולל,,
3303,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,778,ב-24 חודשים אחרונים,כן,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
3304,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,800,ב-24 חודשים אחרונים,כן,76,"מגדל חברה לביטוח בע""מ",כולל,כולל,,
3305,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,011",ב-24 חודשים אחרונים,כן,73,"הכשרה חברה לביטוח בע""מ",כולל,כולל,,
3306,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,089",ב-24 חודשים אחרונים,כן,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
3307,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,217",ב-24 חודשים אחרונים,כן,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
3308,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,296",ב-24 חודשים אחרונים,כן,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
3309,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,308",ב-24 חודשים אחרונים,כן,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
3310,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,360",ב-24 חודשים אחרונים,כן,null,"ווישור חברה לביטוח בע""מ",כולל,כולל,,
3311,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,526",ב-24 חודשים אחרונים,כן,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
3312,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,696",ב-24 חודשים אחרונים,כן,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
3313,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"2,199",ב-24 חודשים אחרונים,כן,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
3314,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"2,376",ב-24 חודשים אחרונים,כן,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
3315,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"2,635",ב-24 חודשים אחרונים,כן,79,"הראל חברה לביטוח בע""מ",כולל,כולל,,
3316,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,657,ב-36 חודשים אחרונים,כן,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
3317,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,698,ב-36 חודשים אחרונים,כן,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
3318,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,750,ב-36 חודשים אחרונים,כן,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
3319,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,750,ב-36 חודשים אחרונים,כן,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
3320,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,750,ב-36 חודשים אחרונים,כן,76,"מגדל חברה לביטוח בע""מ",כולל,כולל,,
3321,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,754,ב-36 חודשים אחרונים,כן,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
3322,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,758,ב-36 חודשים אחרונים,כן,null,"ליברה חברה לביטוח בע""מ",כולל,כולל,,
3323,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,817,ב-36 חודשים אחרונים,כן,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
3324,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,881,ב-36 חודשים אחרונים,כן,73,"הכשרה חברה לביטוח בע""מ",כולל,כולל,,
3325,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,893,ב-36 חודשים אחרונים,כן,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
3326,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,909,ב-36 חודשים אחרונים,כן,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
3327,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,"1,061",ב-36 חודשים אחרונים,כן,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
3328,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,"1,225",ב-36 חודשים אחרונים,כן,79,"הראל חברה לביטוח בע""מ",כולל,כולל,,
3329,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,"1,360",ב-36 חודשים אחרונים,כן,null,"ווישור חברה לביטוח בע""מ",כולל,כולל,,
3330,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,"1,623",ב-36 חודשים אחרונים,כן,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
3331,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,750,ב-36 חודשים אחרונים,כן,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
3332,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,758,ב-36 חודשים אחרונים,כן,null,"ליברה חברה לביטוח בע""מ",כולל,כולל,,
3333,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,778,ב-36 חודשים אחרונים,כן,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
3334,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,800,ב-36 חודשים אחרונים,כן,76,"מגדל חברה לביטוח בע""מ",כולל,כולל,,
3335,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,011",ב-36 חודשים אחרונים,כן,73,"הכשרה חברה לביטוח בע""מ",כולל,כולל,,
3336,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,089",ב-36 חודשים אחרונים,כן,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
3337,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,217",ב-36 חודשים אחרונים,כן,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
3338,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,296",ב-36 חודשים אחרונים,כן,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
3339,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,308",ב-36 חודשים אחרונים,כן,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
3340,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,360",ב-36 חודשים אחרונים,כן,null,"ווישור חברה לביטוח בע""מ",כולל,כולל,,
3341,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,526",ב-36 חודשים אחרונים,כן,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
3342,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"1,696",ב-36 חודשים אחרונים,כן,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
3343,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"2,184",ב-36 חודשים אחרונים,כן,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
3344,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"2,376",ב-36 חודשים אחרונים,כן,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
3345,בניין קומת קרקע,null,7," 500,000 ",שרברב לבחירת המבוטח,"2,635",ב-36 חודשים אחרונים,כן,79,"הראל חברה לביטוח בע""מ",כולל,כולל,,
3346,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,657,יותר מאחת בשלוש שנים,כן,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
3347,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,698,יותר מאחת בשלוש שנים,כן,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
3348,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,750,יותר מאחת בשלוש שנים,כן,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
3349,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,750,יותר מאחת בשלוש שנים,כן,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
3350,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,750,יותר מאחת בשלוש שנים,כן,76,"מגדל חברה לביטוח בע""מ",כולל,כולל,,
3351,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,754,יותר מאחת בשלוש שנים,כן,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
3352,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,766,יותר מאחת בשלוש שנים,כן,null,"ליברה חברה לביטוח בע""מ",כולל,כולל,,
3353,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,817,יותר מאחת בשלוש שנים,כן,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
3354,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,881,יותר מאחת בשלוש שנים,כן,73,"הכשרה חברה לביטוח בע""מ",כולל,כולל,,
3355,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,893,יותר מאחת בשלוש שנים,כן,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
3356,בניין קומת קרקע,null,7," 500,000 ",שרברב מטעם חברת הביטוח,973,יותר מאחת בשלוש שנים,כן,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
